date,store,item,sales
2018/5/13,2,3,0.24132363
2018/5/14,2,3,0.242005648
2018/5/15,2,3,0.240969718
2018/5/16,2,3,0.230566185
2018/5/17,2,3,0.233519137
2018/5/18,2,3,0.22457549
2018/5/19,2,3,0.232785507
2018/5/20,2,3,0.235148606
2018/5/21,2,3,0.233356927
2018/5/22,2,3,0.226138601
2018/5/23,2,3,0.208210754
2018/5/24,2,3,0.193294845
2018/5/25,2,3,0.195908632
2018/5/26,2,3,0.192140945
2018/5/27,2,3,0.186692178
2018/5/28,2,3,0.180616691
2018/5/29,2,3,0.179772464
2018/5/30,2,3,0.184266407
2018/5/31,2,3,0.18472723
2018/6/1,2,3,0.185980668
2018/6/2,2,3,0.189383382
2018/6/3,2,3,0.199974931
2018/6/4,2,3,0.198979554
2018/6/5,2,3,0.194625701
2018/6/6,2,3,0.19412064
2018/6/7,2,3,0.195923378
2018/6/8,2,3,0.192900381
2018/6/9,2,3,0.193022038
2018/6/10,2,3,0.187554838
2018/6/11,2,3,0.16610262
2018/6/12,2,3,0.167035325
2018/6/13,2,3,0.153571929
2018/6/14,2,3,0.162261202
2018/6/15,2,3,0.160609613
2018/6/16,2,3,0.153877915
2018/6/17,2,3,0.155617982
2018/6/18,2,3,0.161796692
2018/6/19,2,3,0.170478592
2018/6/20,2,3,0.168111807
2018/6/21,2,3,0.169450036
2018/6/22,2,3,0.162648293
2018/6/23,2,3,0.146486319
2018/6/24,2,3,0.144023683
2018/6/25,2,3,0.142843976
2018/6/26,2,3,0.138206257
2018/6/27,2,3,0.132831221
2018/6/28,2,3,0.132071785
2018/6/29,2,3,0.131323409
2018/6/30,2,3,0.137295671
2018/7/1,2,3,0.136753744
2018/7/2,2,3,0.145572047
2018/7/3,2,3,0.147042993
2018/7/4,2,3,0.14584854
2018/7/5,2,3,0.145074358
2018/7/6,2,3,0.143596039
2018/7/7,2,3,0.147872474
2018/7/8,2,3,0.15076644
2018/7/9,2,3,0.148580297
2018/7/10,2,3,0.143146276
2018/7/11,2,3,0.133657015
2018/7/12,2,3,0.133159327
2018/7/13,2,3,0.13159253
2018/7/14,2,3,0.130825721
2018/7/15,2,3,0.1366284
2018/7/16,2,3,0.145903839
2018/7/17,2,3,0.157221645
2018/7/18,2,3,0.158570934
2018/7/19,2,3,0.147068799
2018/7/20,2,3,0.141811734
2018/7/21,2,3,0.141520494
2018/7/22,2,3,0.14296932
2018/7/23,2,3,0.142043988
2018/7/24,2,3,0.147179396
2018/7/25,2,3,0.147426397
2018/7/26,2,3,0.147286307
2018/7/27,2,3,0.143227381
2018/7/28,2,3,0.142449512
2018/7/29,2,3,0.142563796
2018/7/30,2,3,0.141391463
2018/7/31,2,3,0.137236686
2018/8/1,2,3,0.128794414
2018/8/2,2,3,0.125137325
2018/8/3,2,3,0.123378826
2018/8/4,2,3,0.123364079
2018/8/5,2,3,0.120713427
2018/8/6,2,3,0.121041533
2018/8/7,2,3,0.11999823
2018/8/8,2,3,0.108783649
2018/8/9,2,3,0.104945918
2018/8/10,2,3,0.103331195
2018/8/11,2,3,0.091224461
2018/8/12,2,3,0.089377484
2018/8/13,2,3,0.087058624
2018/8/14,2,3,0.073337167
2018/8/15,2,3,0.080655032
2018/8/16,2,3,0.078568427
2018/8/17,2,3,0.085466021
2018/8/18,2,3,0.086907474
2018/8/19,2,3,0.081558244
2018/8/20,2,3,0.080614479
2018/8/21,2,3,0.072883718
2018/8/22,2,3,0.078572113
2018/8/23,2,3,0.071563922
2018/8/24,2,3,0.072861598
2018/8/25,2,3,0.072872658
2018/8/26,2,3,0.072356537
2018/8/27,2,3,0.074284619
2018/8/28,2,3,0.078446769
2018/8/29,2,3,0.078170276
2018/8/30,2,3,0.075884595
2018/8/31,2,3,0.073650527
2018/9/1,2,3,0.079943522
2018/9/2,2,3,0.07900713
2018/9/3,2,3,0.078041245
2018/9/4,2,3,0.076507628
2018/9/5,2,3,0.074815487
2018/9/6,2,3,0.054410258
2018/9/7,2,3,0.055084902
2018/9/8,2,3,0.050056405
2018/9/9,2,3,0.045403939
2018/9/10,2,3,0.043711798
2018/9/11,2,3,0.042524719
2018/9/12,2,3,0.037418803
2018/9/13,2,3,0.047741231
2018/9/14,2,3,0.051438873
2018/9/15,2,3,0.064257117
2018/9/16,2,3,0.050900632
2018/9/17,2,3,0.051394634
2018/9/18,2,3,0.04750529
2018/9/19,2,3,0.047866575
2018/9/20,2,3,0.051763292
2018/9/21,2,3,0.061075597
2018/9/22,2,3,0.06241014
2018/9/23,2,3,0.060441505
2018/9/24,2,3,0.05964889
2018/9/25,2,3,0.052909819
2018/9/26,2,3,0.050631511
2018/9/27,2,3,0.054388138
2018/9/28,2,3,0.054955872
2018/9/29,2,3,0.05617613
2018/9/30,2,3,0.056614833
2018/10/1,2,3,0.055623143
2018/10/2,2,3,0.054524542
2018/10/3,2,3,0.052378951
2018/10/4,2,3,0.052375265
2018/10/5,2,3,0.054122704
2018/10/6,2,3,0.052946685
2018/10/7,2,3,0.052485862
2018/10/8,2,3,0.054041599
2018/10/9,2,3,0.054410258
2018/10/10,2,3,0.053916256
2018/10/11,2,3,0.052087711
2018/10/12,2,3,0.043438991
2018/10/13,2,3,0.044629757
2018/10/14,2,3,0.045145878
2018/10/15,2,3,0.055578904
2018/10/16,2,3,0.049267476
2018/10/17,2,3,0.048489608
2018/10/18,2,3,0.047984546
2018/10/19,2,3,0.045591954
2018/10/20,2,3,0.045824209
2018/10/21,2,3,0.04666475
2018/10/22,2,3,0.045831582
2018/10/23,2,3,0.045300714
2018/10/24,2,3,0.045267535
2018/10/25,2,3,0.04462607
2018/10/26,2,3,0.045665686
2018/10/27,2,3,0.044662936
2018/10/28,2,3,0.044404875
2018/10/29,2,3,0.044504413
2018/10/30,2,3,0.041986478
2018/10/31,2,3,0.043066646
2018/11/1,2,3,0.042292464
2018/11/2,2,3,0.04375235
2018/11/3,2,3,0.043534842
2018/11/4,2,3,0.049134759
2018/11/5,2,3,0.046948616
2018/11/6,2,3,0.050229674
2018/11/7,2,3,0.051453619
2018/11/8,2,3,0.049938434
2018/11/9,2,3,0.047995606
2018/11/10,2,3,0.048073024
2018/11/11,2,3,0.047612201
2018/11/12,2,3,0.047881322
2018/11/13,2,3,0.047486857
2018/11/14,2,3,0.046273972
2018/11/15,2,3,0.038605882
2018/11/16,2,3,0.036795771
2018/11/17,2,3,0.034233597
2018/11/18,2,3,0.035759841
2018/11/19,2,3,0.034602255
2018/11/20,2,3,0.025245711
2018/11/21,2,3,0.020567439
2018/11/22,2,3,0.020154541
2018/11/23,2,3,0.015855987
2018/11/24,2,3,0.016320497
2018/11/25,2,3,0.013282753
2018/11/26,2,3,0.013083678
2018/11/27,2,3,0.010543623
2018/11/28,2,3,0.015310373
2018/11/29,2,3,0.014267071
2018/11/30,2,3,0.012803498
2018/12/1,2,3,0.013043126
2018/12/2,2,3,0.013138977
2018/12/3,2,3,0.015487329
2018/12/4,2,3,0.010355608
2018/12/5,2,3,0.009448709
2018/12/6,2,3,0.007133535
2018/12/7,2,3,0.004394405
2018/12/8,2,3,0.004759377
2018/12/9,2,3,0.00504693
2018/12/10,2,3,0.003771373
2018/12/11,2,3,0.002532682
2018/12/12,2,3,0.0023078
2018/12/13,2,3,0.002082919
2018/12/14,2,3,0.00071151
2018/12/15,2,3,0
2018/12/16,2,3,0.000940078
2018/12/17,2,3,0.004394405
2018/12/18,2,3,0.005994382
2018/12/19,2,3,0.008412779
2018/12/20,2,3,0.011531627
2018/12/21,2,3,0.012386914
2018/12/22,2,3,0.011354671
2018/12/23,2,3,0.01747071
2018/12/24,2,3,0.026985777
2018/12/25,2,3,0.020154541
2018/12/26,2,3,0.018823686
2018/12/27,2,3,0.017120485
2018/12/28,2,3,0.019225523
2018/12/29,2,3,0.022469715
2018/12/30,2,3,0.020161915
2018/12/31,2,3,0.01977851
2019/1/1,2,3,0.020438408
2019/1/2,2,3,0.026123117
2019/1/3,2,3,0.025522204
2019/1/4,2,3,0.025927728
2019/1/5,2,3,0.027542451
2019/1/6,2,3,0.02699315
2019/1/7,2,3,0.02628164
2019/1/8,2,3,0.024751709
2019/1/9,2,3,0.024884426
2019/1/10,2,3,0.023970153
2019/1/11,2,3,0.015763823
2019/1/12,2,3,0.015144477
2019/1/13,2,3,0.014385041
2019/1/14,2,3,0.016674408
2019/1/15,2,3,0.016416348
2019/1/16,2,3,0.015273507
2019/1/17,2,3,0.013994264
2019/1/18,2,3,0.013684591
2019/1/19,2,3,0.014856924
2019/1/20,2,3,0.014174906
2019/1/21,2,3,0.012154659
2019/1/22,2,3,0.012681841
2019/1/23,2,3,0.012512258
2019/1/24,2,3,0.011889226
2019/1/25,2,3,0.011922405
2019/1/26,2,3,0.01200351
2019/1/27,2,3,0.011491075
2019/1/28,2,3,0.010348234
2019/1/29,2,3,0.008202644
2019/1/30,2,3,0.009068991
2019/1/31,2,3,0.009397096
2019/2/1,2,3,0.008652407
2019/2/2,2,3,0.009618291
2019/2/3,2,3,0.009651471
2019/2/4,2,3,0.008910468
2019/2/5,2,3,0.008571302
2019/2/6,2,3,0.008331674
2019/2/7,2,3,0.007760254
2019/2/8,2,3,0.013828368
2019/2/9,2,3,0.013279067
2019/2/10,2,3,0.014890103
2019/2/11,2,3,0.014738953
2019/2/12,2,3,0.014348176
2019/2/13,2,3,0.01515185
2019/2/14,2,3,0.014521445
2019/2/15,2,3,0.014351862
2019/2/16,2,3,0.014536191
2019/2/17,2,3,0.01850664
2019/2/18,2,3,0.023066941
2019/2/19,2,3,0.023877989
2019/2/20,2,3,0.023737899
2019/2/21,2,3,0.023771078
2019/2/22,2,3,0.023505644
2019/2/23,2,3,0.027369182
2019/2/24,2,3,0.029758087
2019/2/25,2,3,0.020829186
2019/2/26,2,3,0.019756391
2019/2/27,2,3,0.027476093
2019/2/28,2,3,0.019719525
2019/3/1,2,3,0.019535196
2019/3/2,2,3,0.018908477
2019/3/3,2,3,0.030727657
2019/3/4,2,3,0.017142604
2019/3/5,2,3,0.020659603
2019/3/6,2,3,0.023748959
2019/3/7,2,3,0.020243019
2019/3/8,2,3,0.020047631
2019/3/9,2,3,0.019723211
2019/3/10,2,3,0.019420912
2019/3/11,2,3,0.018860551
2019/3/12,2,3,0.018381296
2019/3/13,2,3,0.017979458
2019/3/14,2,3,0.018340743
2019/3/15,2,3,0.019395106
2019/3/16,2,3,0.021706592
2019/3/17,2,3,0.020681723
2019/3/18,2,3,0.020939783
2019/3/19,2,3,0.020066064
2019/3/20,2,3,0.020158228
2019/3/21,2,3,0.020154541
2019/3/22,2,3,0.019306628
2019/3/23,2,3,0.019623674
2019/3/24,2,3,0.019339807
2019/3/25,2,3,0.019162851
2019/3/26,2,3,0.018403415
2019/3/27,2,3,0.020279885
2019/3/28,2,3,0.02037205
2019/3/29,2,3,0.021551756
2019/3/30,2,3,0.022407043
2019/3/31,2,3,0.021242083
2019/4/1,2,3,0.021459591
2019/4/2,2,3,0.029621683
2019/4/3,2,3,0.033997655
2019/4/4,2,3,0.029219846
2019/4/5,2,3,0.030329507
2019/4/6,2,3,0.032242843
2019/4/7,2,3,0.033289832
2019/4/8,2,3,0.037039085
2019/4/9,2,3,0.034716539
2019/4/10,2,3,0.036283336
2019/4/11,2,3,0.034122999
2019/4/12,2,3,0.029864997
2019/4/13,2,3,0.029566384
2019/4/14,2,3,0.03063918
2019/4/15,2,3,0.030805076
2019/4/16,2,3,0.030071446
2019/4/17,2,3,0.030281581
2019/4/18,2,3,0.033160801
2019/4/19,2,3,0.032567262
2019/4/20,2,3,0.033783834
2019/4/21,2,3,0.032570948
2019/4/22,2,3,0.032165424
2019/4/23,2,3,0.033492594
2019/4/24,2,3,0.031505526
2019/4/25,2,3,0.02976546
2019/4/26,2,3,0.028294514
2019/4/27,2,3,0.028342439
2019/4/28,2,3,0.02772678
2019/4/29,2,3,0.027313883
2019/4/30,2,3,0.028567321
2019/5/1,2,3,0.028987591
2019/5/2,2,3,0.028685291
2019/5/3,2,3,0.031236406
2019/5/4,2,3,0.031693542
2019/5/5,2,3,0.029559011
2019/5/6,2,3,0.033883371
2019/5/7,2,3,0.035509154
2019/5/8,2,3,0.032298141
2019/5/9,2,3,0.032519336
2019/5/10,2,3,0.033440982
2019/5/11,2,3,0.044109949
2019/5/12,2,3,0.043450051
2019/5/13,2,3,0.044618697
2019/5/14,2,3,0.049750418
2019/5/15,2,3,0.060721685
2019/5/16,2,3,0.071316921
2019/5/17,2,3,0.067364905
2019/5/18,2,3,0.060006488
2019/5/19,2,3,0.065613779
2019/5/20,2,3,0.064371401
2019/5/21,2,3,0.065075538
2019/5/22,2,3,0.064378774
2019/5/23,2,3,0.059807413
2019/5/24,2,3,0.062358527
2019/5/25,2,3,0.063346531
2019/5/26,2,3,0.06771513
2019/5/27,2,3,0.071519683
2019/5/28,2,3,0.070163021
2019/5/29,2,3,0.069547362
2019/5/30,2,3,0.074808113
2019/5/31,2,3,0.067696698
2019/6/1,2,3,0.069997124
2019/6/2,2,3,0.069149211
2019/6/3,2,3,0.068091162
2019/6/4,2,3,0.061344717
2019/6/5,2,3,0.060153952
2019/6/6,2,3,0.06080279
2019/6/7,2,3,0.061953003
2019/6/8,2,3,0.060990806
2019/6/9,2,3,0.058723558
2019/6/10,2,3,0.059693129
2019/6/11,2,3,0.059980682
2019/6/12,2,3,0.065105031
2019/6/13,2,3,0.065399957
2019/6/14,2,3,0.06773725
2019/6/15,2,3,0.068769493
2019/6/16,2,3,0.072876345
2019/6/17,2,3,0.069702198
2019/6/18,2,3,0.069377779
2019/6/19,2,3,0.068098535
2019/6/20,2,3,0.069348286
2019/6/21,2,3,0.077657841
2019/6/22,2,3,0.084396912
2019/6/23,2,3,0.086900101
2019/6/24,2,3,0.084275255
2019/6/25,2,3,0.086052187
2019/6/26,2,3,0.103157926
2019/6/27,2,3,0.096131301
2019/6/28,2,3,0.083917657
2019/6/29,2,3,0.088131419
2019/6/30,2,3,0.087792254
2019/7/1,2,3,0.080341672
2019/7/2,2,3,0.078129723
2019/7/3,2,3,0.079840297
2019/7/4,2,3,0.079810805
2019/7/5,2,3,0.076879972
2019/7/6,2,3,0.077783185
2019/7/7,2,3,0.082708458
2019/7/8,2,3,0.084083553
2019/7/9,2,3,0.085849425
2019/7/10,2,3,0.084326867
2019/7/11,2,3,0.07523207
2019/7/12,2,3,0.071246876
2019/7/13,2,3,0.07003399
2019/7/14,2,3,0.068035863
2019/7/15,2,3,0.055431441
2019/7/16,2,3,0.055055409
2019/7/17,2,3,0.049422313
2019/7/18,2,3,0.052847147
2019/7/19,2,3,0.051837024
2019/7/20,2,3,0.054793662
2019/7/21,2,3,0.052972491
2019/7/22,2,3,0.052496922
2019/7/23,2,3,0.049016789
2019/7/24,2,3,0.048644444
2019/7/25,2,3,0.051236111
2019/7/26,2,3,0.049245357
2019/7/27,2,3,0.050738422
2019/7/28,2,3,0.046797467
2019/7/29,2,3,0.047696992
2019/7/30,2,3,0.047118199
2019/7/31,2,3,0.049075774
2019/8/1,2,3,0.048839833
2019/8/2,2,3,0.050052718
2019/8/3,2,3,0.05084902
2019/8/4,2,3,0.05055778
2019/8/5,2,3,0.055272918
2019/8/6,2,3,0.056183503
2019/8/7,2,3,0.053142073
2019/8/8,2,3,0.051995547
2019/8/9,2,3,0.049923688
2019/8/10,2,3,0.047357827
2019/8/11,2,3,0.048353204
2019/8/12,2,3,0.048257353
2019/8/13,2,3,0.046428808
2019/8/14,2,3,0.045846329
2019/8/15,2,3,0.03842524
2019/8/16,2,3,0.037957044
2019/8/17,2,3,0.037252907
2019/8/18,2,3,0.04132658
2019/8/19,2,3,0.043405812
2019/8/20,2,3,0.043092452
2019/8/21,2,3,0.041182803
2019/8/22,2,3,0.04031277
2019/8/23,2,3,0.040644562
2019/8/24,2,3,0.039962544
2019/8/25,2,3,0.039232601
2019/8/26,2,3,0.039822454
2019/8/27,2,3,0.038170866
2019/8/28,2,3,0.037625252
2019/8/29,2,3,0.032434545
2019/8/30,2,3,0.031409675
2019/8/31,2,3,0.032943293
2019/9/1,2,3,0.032497217
2019/9/2,2,3,0.035203168
2019/9/3,2,3,0.035951544
2019/9/4,2,3,0.035018838
2019/9/5,2,3,0.033359877
2019/9/6,2,3,0.034181984
2019/9/7,2,3,0.035228974
2019/9/8,2,3,0.03625753
2019/9/9,2,3,0.036751532
2019/9/10,2,3,0.036530337
2019/9/11,2,3,0.035833573
2019/9/12,2,3,0.035870439
2019/9/13,2,3,0.035560766
2019/9/14,2,3,0.03814506
2019/9/15,2,3,0.038768092
2019/9/16,2,3,0.041934865
2019/9/17,2,3,0.047696992
2019/9/18,2,3,0.048596518
2019/9/19,2,3,0.05097805
2019/9/20,2,3,0.050211241
2019/9/21,2,3,0.050174375
2019/9/22,2,3,0.048135696
2019/9/23,2,3,0.046705302
2019/9/24,2,3,0.043464797
2019/9/25,2,3,0.032880621
2019/9/26,2,3,0.031240092
2019/9/27,2,3,0.033393056
2019/9/28,2,3,0.033208727
2019/9/29,2,3,0.032943293
2019/9/30,2,3,0.035188421
2019/10/1,2,3,0.036821577
2019/10/2,2,3,0.035306392
2019/10/3,2,3,0.035206854
2019/10/4,2,3,0.034417926
2019/10/5,2,3,0.033754341
2019/10/6,2,3,0.033842819
2019/10/7,2,3,0.035745095
2019/10/8,2,3,0.036681487
2019/10/9,2,3,0.040556084
2019/10/10,2,3,0.040187426
2019/10/11,2,3,0.040847324
2019/10/12,2,3,0.036651994
2019/10/13,2,3,0.036626188
2019/10/14,2,3,0.037573639
2019/10/15,2,3,0.037824327
2019/10/16,2,3,0.03539487
2019/10/17,2,3,0.03438106
2019/10/18,2,3,0.034064014
2019/10/19,2,3,0.033083383
2019/10/20,2,3,0.033584758
2019/10/21,2,3,0.034137745
2019/10/22,2,3,0.033182921
2019/10/23,2,3,0.031903677
2019/10/24,2,3,0.028980218
2019/10/25,2,3,0.037297146
2019/10/26,2,3,0.039619692
2019/10/27,2,3,0.038067641
2019/10/28,2,3,0.038281463
2019/10/29,2,3,0.039523841
2019/10/30,2,3,0.03926578
2019/10/31,2,3,0.036917428
2019/11/1,2,3,0.036574576
2019/11/2,2,3,0.036906368
2019/11/3,2,3,0.036659367
2019/11/4,2,3,0.038045522
2019/11/5,2,3,0.039217855
2019/11/6,2,3,0.040198486
2019/11/7,2,3,0.039520155
2019/11/8,2,3,0.038075015
2019/11/9,2,3,0.03710913
2019/11/10,2,3,0.039155183
2019/11/11,2,3,0.038745972
2019/11/12,2,3,0.037739536
2019/11/13,2,3,0.038480539
2019/11/14,2,3,0.038281463
2019/11/15,2,3,0.037245534
2019/11/16,2,3,0.036272276
2019/11/17,2,3,0.037197608
2019/11/18,2,3,0.036593009
2019/11/19,2,3,0.034517463
2019/11/20,2,3,0.034045581
2019/11/21,2,3,0.033488907
2019/11/22,2,3,0.02875165
2019/11/23,2,3,0.025503771
2019/11/24,2,3,0.025131427
2019/11/25,2,3,0.024401483
2019/11/26,2,3,0.023866929
2019/11/27,2,3,0.025938788
2019/11/28,2,3,0.025662294
2019/11/29,2,3,0.026617119
2019/11/30,2,3,0.02585031
2019/12/1,2,3,0.024795948
2019/12/2,2,3,0.024537887
2019/12/3,2,3,0.023877989
2019/12/4,2,3,0.024313006
2019/12/5,2,3,0.023597809
2019/12/6,2,3,0.023701033
2019/12/7,2,3,0.023848496
2019/12/8,2,3,0.024755395
2019/12/9,2,3,0.024582126
2019/12/10,2,3,0.023376614
2019/12/11,2,3,0.022672477
2019/12/12,2,3,0.022395983
2019/12/13,2,3,0.022252206
2019/12/14,2,3,0.022156355
2019/12/15,2,3,0.0216771
2019/12/16,2,3,0.021264203
2019/12/17,2,3,0.017655039
2019/12/18,2,3,0.018012638
2019/12/19,2,3,0.018001578
2019/12/20,2,3,0.016438467
2019/12/21,2,3,0.016117735
2019/12/22,2,3,0.017684532
2019/12/23,2,3,0.018377609
2019/12/24,2,3,0.01647902
2019/12/25,2,3,0.015889167
2019/12/26,2,3,0.017345366
2019/12/27,2,3,0.015472583
2019/12/28,2,3,0.016464273
2019/12/29,2,3,0.019417225
2019/12/30,2,3,0.018834745
2019/12/31,2,3,0.017865174
2020/1/1,2,3,0.017658726
2020/1/2,2,3,0.016847678
2020/1/3,2,3,0.01835549
2020/1/4,2,3,0.018617237
2020/1/5,2,3,0.019634733
2020/1/6,2,3,0.021824563
2020/1/7,2,3,0.022141609
2020/1/8,2,3,0.023033762
2020/1/9,2,3,0.020840246
2020/1/10,2,3,0.022042071
2020/1/11,2,3,0.023081687
2020/1/12,2,3,0.022631924
2020/1/13,2,3,0.022783074
2020/1/14,2,3,0.0312106
2020/1/15,2,3,0.030001401
2020/1/16,2,3,0.030270521
2020/1/17,2,3,0.032770024
2020/1/18,2,3,0.034734972
2020/1/19,2,3,0.034174611
2020/1/20,2,3,0.031029957
2020/1/21,2,3,0.031232719
2020/1/22,2,3,0.031778333
2020/1/23,2,3,0.030664986
2020/1/24,2,3,0.029197726
2020/1/25,2,3,0.028626306
2020/1/26,2,3,0.030572821
2020/1/27,2,3,0.032036394
2020/1/28,2,3,0.033544206
2020/1/29,2,3,0.034410552
2020/1/30,2,3,0.037488848
2020/1/31,2,3,0.037087011
2020/2/1,2,3,0.036534023
2020/2/2,2,3,0.03988144
2020/2/3,2,3,0.040497099
2020/2/4,2,3,0.039228915
2020/2/5,2,3,0.045138505
2020/2/6,2,3,0.048320025
2020/2/7,2,3,0.051413067
2020/2/8,2,3,0.052526414
2020/2/9,2,3,0.053569717
2020/2/10,2,3,0.053164193
2020/2/11,2,3,0.056603774
2020/2/12,2,3,0.069978692
2020/2/13,2,3,0.070900337
2020/2/14,2,3,0.074199827
2020/2/15,2,3,0.074785994
2020/2/16,2,3,0.069580541
2020/2/17,2,3,0.067604533
2020/2/18,2,3,0.073923334
2020/2/19,2,3,0.073982319
2020/2/20,2,3,0.066045109
2020/2/21,2,3,0.067364905
2020/2/22,2,3,0.066963068
2020/2/23,2,3,0.070129841
2020/2/24,2,3,0.070686515
2020/2/25,2,3,0.066763992
2020/2/26,2,3,0.060821223
2020/2/27,2,3,0.056404698
2020/2/28,2,3,0.055107021
2020/2/29,2,3,0.054487676
2020/3/1,2,3,0.052485862
2020/3/2,2,3,0.054992737
2020/3/3,2,3,0.054303347
2020/3/4,2,3,0.052935625
2020/3/5,2,3,0.054889513
2020/3/6,2,3,0.058952126
2020/3/7,2,3,0.06137421
2020/3/8,2,3,0.056120831
2020/3/9,2,3,0.045403939
2020/3/10,2,3,0.044441741
2020/3/11,2,3,0.04346111
2020/3/12,2,3,0.040674055
2020/3/13,2,3,0.019830122
2020/3/14,2,3,0.018252265
2020/3/15,2,3,0.017349053
2020/3/16,2,3,0.014491952
2020/3/17,2,3,0.013098424
2020/3/18,2,3,0.012106734
2020/3/19,2,3,0.020637484
2020/3/20,2,3,0.024618992
2020/3/21,2,3,0.019266075
2020/3/22,2,3,0.019092806
2020/3/23,2,3,0.019118612
2020/3/24,2,3,0.021319501
2020/3/25,2,3,0.02094347
2020/3/26,2,3,0.019962839
2020/3/27,2,3,0.020615364
2020/3/28,2,3,0.017551815
2020/3/29,2,3,0.017205276
2020/3/30,2,3,0.018303878
2020/3/31,2,3,0.018458714
2020/4/1,2,3,0.018982209
2020/4/2,2,3,0.023535137
2020/4/3,2,3,0.022631924
2020/4/4,2,3,0.022355431
2020/4/5,2,3,0.022189535
2020/4/6,2,3,0.031767273
2020/4/7,2,3,0.033440982
2020/4/8,2,3,0.032869561
2020/4/9,2,3,0.032489843
2020/4/10,2,3,0.031347003
2020/4/11,2,3,0.028128617
2020/4/12,2,3,0.029374682
2020/4/13,2,3,0.027199599
2020/4/14,2,3,0.028202349
2020/4/15,2,3,0.028014333
2020/4/16,2,3,0.032887994
2020/4/17,2,3,0.032976472
2020/4/18,2,3,0.038395747
2020/4/19,2,3,0.038030776
2020/4/20,2,3,0.037297146
2020/4/21,2,3,0.032961726
2020/4/22,2,3,0.036364441
2020/4/23,2,3,0.03956808
2020/4/24,2,3,0.0384363
2020/4/25,2,3,0.041392938
2020/4/26,2,3,0.042111821
2020/4/27,2,3,0.041927492
2020/4/28,2,3,0.041451923
2020/4/29,2,3,0.0491237
2020/4/30,2,3,0.052342085
2020/5/1,2,3,0.048633384
2020/5/2,2,3,0.047955053
2020/5/3,2,3,0.049278536
2020/5/4,2,3,0.046288718
2020/5/5,2,3,0.046546779
2020/5/6,2,3,0.046285032
2020/5/7,2,3,0.047531096
2020/5/8,2,3,0.048430622
2020/5/9,2,3,0.047715425
2020/5/10,2,3,0.046126509
2020/5/11,2,3,0.039885126
2020/5/12,2,3,0.039435363
2020/5/13,2,3,0.042672182
2020/5/14,2,3,0.044515473
2020/5/15,2,3,0.043851888
2020/5/16,2,3,0.043520096
2020/5/17,2,3,0.045979045
2020/5/18,2,3,0.048637071
2020/5/19,2,3,0.048176248
2020/5/20,2,3,0.048002979
2020/5/21,2,3,0.046638944
2020/5/22,2,3,0.045702552
2020/5/23,2,3,0.046436182
2020/5/24,2,3,0.046203927
2020/5/25,2,3,0.044404875
2020/5/26,2,3,0.044176307
2020/5/27,2,3,0.045385506
2020/5/28,2,3,0.049864702
2020/5/29,2,3,0.05140938
2020/5/30,2,3,0.059530919
2020/5/31,2,3,0.059081156
2020/6/1,2,3,0.060732745
2020/6/2,2,3,0.061986183
2020/6/3,2,3,0.058871021
2020/6/4,2,3,0.059479307
2020/6/5,2,3,0.059881145
2020/6/6,2,3,0.058749364
2020/6/7,2,3,0.05893738
2020/6/8,2,3,0.059737368
2020/6/9,2,3,0.060600028
2020/6/10,2,3,0.060622148
2020/6/11,2,3,0.060717999
2020/6/12,2,3,0.056832342
2020/6/13,2,3,0.056603774
2020/6/14,2,3,0.056555848
2020/6/15,2,3,0.054660945
2020/6/16,2,3,0.055623143
2020/6/17,2,3,0.055844338
2020/6/18,2,3,0.055158634
2020/6/19,2,3,0.054144824
2020/6/20,2,3,0.053783539
2020/6/21,2,3,0.053864643
2020/6/22,2,3,0.059471934
2020/6/23,2,3,0.058874708
2020/6/24,2,3,0.060518923
2020/6/25,2,3,0.055379829
2020/6/26,2,3,0.05471993
2020/6/27,2,3,0.053908882
2020/6/28,2,3,0.052596459
2020/6/29,2,3,0.053366955
2020/6/30,2,3,0.052902446
2020/7/1,2,3,0.054340212
2020/7/2,2,3,0.054181689
2020/7/3,2,3,0.052743923
2020/7/4,2,3,0.05357709
2020/7/5,2,3,0.053355895
2020/7/6,2,3,0.057720808
2020/7/7,2,3,0.058380706
2020/7/8,2,3,0.060345654
2020/7/9,2,3,0.05992907
2020/7/10,2,3,0.057916197
2020/7/11,2,3,0.057720808
2020/7/12,2,3,0.058513423
2020/7/13,2,3,0.058974246
2020/7/14,2,3,0.057883017
2020/7/15,2,3,0.057617584
2020/7/16,2,3,0.05692082
2020/7/17,2,3,0.055099648
2020/7/18,2,3,0.055947562
2020/7/19,2,3,0.057005611
2020/7/20,2,3,0.057009298
2020/7/21,2,3,0.0595088
2020/7/22,2,3,0.066856157
2020/7/23,2,3,0.071689265
2020/7/24,2,3,0.074446828
2020/7/25,2,3,0.082395098
2020/7/26,2,3,0.08607062
2020/7/27,2,3,0.091242894
2020/7/28,2,3,0.089016199
2020/7/29,2,3,0.088426346
2020/7/30,2,3,0.094391235
2020/7/31,2,3,0.097425291
2020/8/1,2,3,0.113288652
2020/8/2,2,3,0.121660879
2020/8/3,2,3,0.11526466
2020/8/4,2,3,0.116842517
2020/8/5,2,3,0.118652628
2020/8/6,2,3,0.117273847
2020/8/7,2,3,0.11541581
2020/8/8,2,3,0.114910748
2020/8/9,2,3,0.116075708
2020/8/10,2,3,0.115751288
2020/8/11,2,3,0.115412123
2020/8/12,2,3,0.112123692
